"month","country","generation"
"04","GMB",10059
"04","GNB",9612.7
"04","GNQ",1520.1
"04","GRC",209550.2
"04","GTM",20298.3
"04","GUF",9542.1
"04","GUY",14030
"04","HND",25086
"04","HRV",16329.6
"04","HUN",22529.7
"04","IDN",1419.1
"04","IND",799508.8
"04","IND.EA",7039.4
"04","IND.NE",4222.8
"04","IND.NO",9803.1
"04","IND.SO",2873.8
"04","IND.WE",11248.2
"04","IRL",611621.4
"04","IRN",42990.4
"04","IRQ",15983.8
"04","ISL",35353.6
"04","ISR",41411.5
"04","ITA",31861.6
"04","JAM",45033.6
"04","JOR",11017.5
"04","JPN",104979.8
"04","JPN.CE",17170.5
"04","JPN.HO",20623.7
"04","JPN.KY",16342.4
"04","JPN.OK",17250.5
"04","JPN.SH",13643.5
"04","JPN.TO",37532.1
"04","KAZ",17030
"04","KEN",26765.5
"04","KGZ",3093.2
"04","KHM",4637.5
"04","KOR",189773.8
"04","KOS",10641.2
"04","KWT",22694.1
"04","LAO",6750.3
"04","LBN",12570.8
"04","LBR",2511
"04","LBY",21590.3
"04","LKA",50697.7
"04","LSO",5964.8
"04","LTU",14202.8
"04","LUX",11465.6
"04","LVA",13775.6
"04","MAR",327846.9
"04","MDA",27988.4
"04","MDG",10350.3
"04","MEX",340096
"04","MKD",33578.3
"04","MLI",17718.1
"04","MMR",5325.4
"04","MNE",12821.5
"04","MNG",67497.3
"04","MOZ",10132.2
"04","MRT",70005
"04","MUS",16383.8
"04","MWI",8254.1
"04","MYS",1874.5
"04","NAM",8341.8
"04","NER",24367.2
"04","NGA",14822.8
"04","NIC",19579.1
"04","NLD",588233.9
"04","NOR",255400.9
"04","NPL",3846.5
"04","NZL",233303.4
"04","OMN",11424.6
"04","PAK",137995.4
"04","PAN",17740.8
"04","PER",53257.3
"04","PHL",33711.6
"04","PNG",4472.1
"04","POL",1088285.3
"04","PRK",17050
"04","PRT",3499835.4
"04","PRY",8932.6
"04","QAT",23200.1
"04","ROU",99165
"04","RUS",84916.6
"04","RUS.CE",21558.3
"04","RUS.FE",12034.4
"04","RUS.MV",26356.2
"04","RUS.NW",14692.3
"04","RUS.SI",17352.2
"04","RUS.SO",18170.2
"04","RUS.UR",19616.5
"04","RWA",2821.7
"04","SAU",15271.1
"04","SDN",21975.1
"04","SEN",12351
"04","SGP",2492.8
"04","SLE",3793.4
"04","SLV",4494.7
"04","SRB",15081.6
"04","SVK",10080.2
"04","SVN",6449.2
"04","SWE",296374.4
"04","SWZ",6095.6
"04","SYR",15973.8
"04","TGO",7094.9
"04","THA",28587.4
"04","TJK",6637.2
"04","TKM",16014.8
"04","TTO",31814.5
"04","TUN",48121.9
"04","TUR",177395.3
"04","TWN",122662.1
"04","TZA",6672.7
"04","UGA",4026.2
"04","UKR",26068.5
"04","URY",698549.9
"04","USA",26370501.3
"04","USA.AK",15909.9
"04","USA.AZ",25254.8
"04","USA.CA",13721.5
"04","USA.ER",26141.2
"04","USA.FR",9327.8
"04","USA.GU",26857.4
"04","USA.HA",29293
"04","USA.ME",28866.4
"04","USA.MW",31064.5
"04","USA.NE",22977.1
"04","USA.NW",17505.1
"04","USA.NY",24459.3
"04","USA.PR",15379.5
"04","USA.RA",23028.1
"04","USA.RE",24150.3
"04","USA.RM",28075.7
"04","USA.RW",26059.8
"04","USA.SA",16982.4
"04","USA.SC",17469.1
"04","USA.SE",15303.3
"04","USA.SN",28696.7
"04","USA.SS",30231.5
"04","USA.SV",21401
"04","USA.SW",28657.6
"04","UZB",16434.4
"04","VEN",15607
"04","VNM",50516.8
"04","YEM",11372.2
"04","ZAF",398915
"04","ZMB",11144.4
"04","ZWE",9391.8
"05","AFG",8867.9
"05","AGO",11049.8
"05","ALB",6747.1
"05","ARE",11781.8
"05","ARG",316357.2
"05","ARM",5703.4
"05","ATA",37812
"05","AUS",1671355.3
"05","AUS.NT",24494.8
"05","AUS.QL",12655.9
"05","AUS.SA",27446.8
"05","AUS.SW",22196.4
"05","AUS.TA",39953.2
"05","AUS.VI",34883.2
"05","AUS.WA",28938
"05","AUT",85679.9
"05","AZE",5895.5
"05","BDI",5787.2
"05","BEL",266221.7
"05","BEN",10203.4
"05","BFA",12552.4
"05","BGD",10663.4
"05","BGR",23399
"05","BHR",18613.2
"05","BIH",11518.1
"05","BLR",16351.9
"05","BOL",7926.2
"05","BRA",8876565.4
"05","BRA.CN",9155.9
"05","BRA.CW",11524.6
