"month","country","generation"
7,"PRY",281.2
7,"ROU",307.2
7,"RUS",3330.7
7,"RUS-CE",14.4
7,"RUS-FE",33.8
7,"RUS-MV",33.1
7,"RUS-NW",14.7
7,"RUS-SI",57.6
7,"RUS-SO",39.9
7,"RUS-UR",39.9
7,"RWA",218.5
7,"SDN",232.3
7,"SEN",25
7,"SLE",42.8
7,"SLV",62.7
7,"SRB",207.1
7,"SVK",280.5
7,"SVN",179.7
7,"SWE",7938.4
7,"SWZ",97.3
7,"SYR",10.6
7,"TGO",7
7,"THA",98.8
7,"TJK",445.5
7,"TUN",108
7,"TUR",626.3
7,"TWN",197.9
7,"TZA",341.5
7,"UGA",408.3
7,"UKR",75.8
7,"URY",175.5
7,"USA",41656
7,"UZB",489.9
7,"VEN",570.2
7,"VNM",6348
7,"ZAF",69.3
7,"ZMB",315.7
7,"ZWE",142.9
8,"AFG",178.9
8,"AGO",367.2
8,"ALB",295
8,"ARG",2422.2
8,"ARM",112.9
8,"AUS",1095
8,"AUT",3825.3
8,"AZE",148.2
8,"BDI",220
8,"BEL",12.8
8,"BFA",62.7
8,"BGD",47.7
8,"BGR",151.2
8,"BIH",476.1
8,"BLR",27.5
8,"BOL",902.6
8,"BRA",30848.7
8,"BTN",338.6
8,"CAF",62.8
8,"CAN",25778.9
8,"CHE",5739.7
8,"CHL",4010.6
8,"CHN",39542.2
8,"CHN-AN",72.8
8,"CHN-BE",50.3
8,"CHN-CH",58.1
8,"CHN-FU",51.8
8,"CHN-GA",5.5
8,"CHN-GD",28.6
8,"CHN-GU",72.1
8,"CHN-GX",47.7
8,"CHN-HA",17.8
8,"CHN-HB",47
8,"CHN-HE",20.9
8,"CHN-HJ",58.1
8,"CHN-HN",57.2
8,"CHN-HU",75.8
8,"CHN-JI",40.5
8,"CHN-JS",72.8
8,"CHN-JX",24.6
8,"CHN-LI",75.8
8,"CHN-NI",17.6
8,"CHN-QI",21.5
8,"CHN-SC",5.5
8,"CHN-SD",33.7
8,"CHN-SI",55.6
8,"CHN-SX",41.4
8,"CHN-TI",51.6
8,"CHN-WM",6.7
8,"CHN-XI",73.9
8,"CHN-YU",41.2
8,"CHN-ZH",6.1
8,"CIV",147.3
8,"CMR",273.3
8,"COD",311.7
8,"COG",163.4
8,"COL",543.7
8,"CRI",877.8
8,"CUB",1.9
8,"CZE",48.4
8,"DEU",1551.1
8,"DOM",76.5
8,"DZA",6.4
8,"ECU",384.2
8,"EGY",185.4
8,"ESP",2414
8,"ETH",381.9
8,"FIN",4704.9
8,"FJI",92
8,"FRA",13895.5
8,"GAB",146.5
8,"GBR",1284.3
8,"GEO",431.7
8,"GHA",131.9
8,"GIN",72.5
8,"GNQ",5.3
8,"GRC",179.5
8,"GTM",1035.5
8,"GUF",60
8,"HND",369.3
8,"HRV",582.4
8,"HUN",8.4
8,"IDN",1274.2
8,"IND",7867.9
8,"IND-EA",41
8,"IND-NE",21.7
8,"IND-NO",43.1
8,"IND-SO",10.2
8,"IND-WE",17.7
8,"IRL",78
8,"IRN",244.9
8,"IRQ",101.1
8,"ISL",977.8
8,"ITA",1915.3
8,"JAM",132.5
8,"JOR",40
8,"JPN",1385.4
8,"KAZ",121.7
8,"KEN",409.5
8,"KGZ",264.6
8,"KHM",128
8,"KOR",225.1
8,"KOS",29
8,"LAO",742
8,"LBN",6.6
8,"LBR",3.1
8,"LKA",894.1
8,"LSO",62.8
8,"LTU",4.9
8,"LUX",0
8,"LVA",56.2
8,"MAR",154
8,"MDA",143
8,"MDG",384.6
8,"MEX",1489.6
8,"MKD",448
8,"MLI",65.1
8,"MMR",856.1
8,"MNE",29
8,"MOZ",214.3
8,"MRT",42.9
8,"MUS",61.5
8,"MWI",113.6
8,"MYS",444.1
8,"NAM",142.7
8,"NGA",67.3
8,"NIC",69.4
8,"NLD",32
8,"NOR",12935.4
8,"NPL",734.4
8,"NZL",1272.3
8,"PAK",628.2
8,"PAN",238.9
8,"PER",958.1
8,"PHL",422.5
8,"PNG",165.4
8,"POL",11.1
8,"PRK",297.2
8,"PRT",2075.8
8,"PRY",273.7
8,"ROU",256
8,"RUS",3161
8,"RUS-CE",14.6
8,"RUS-FE",20.2
8,"RUS-MV",44.5
8,"RUS-NW",8.6
8,"RUS-SI",51.6
8,"RUS-SO",42.6
8,"RUS-UR",42.6
8,"RWA",217.7
8,"SDN",241.5
8,"SEN",26.2
8,"SLE",42.8
8,"SLV",46.7
8,"SRB",210.5
8,"SVK",271.6
8,"SVN",163.9
8,"SWE",7624.2
8,"SWZ",93
8,"SYR",10.6
8,"TGO",6.3
8,"THA",83.7
8,"TJK",454.5
8,"TUN",120.3
8,"TUR",625.8
8,"TWN",211.9
8,"TZA",339.2
8,"UGA",398.9
8,"UKR",79.6
8,"URY",174.5
8,"USA",39883.7
8,"UZB",473.4
8,"VEN",559.5
8,"VNM",6007.1
8,"ZAF",70.3
8,"ZMB",303.6
8,"ZWE",133
9,"AFG",180.4
9,"AGO",358.4
9,"ALB",293.1
9,"ARG",2472.8
9,"ARM",109.7
9,"AUS",1168.6
9,"AUT",4146
9,"AZE",149.3
9,"BDI",220.4
9,"BEL",12.5
9,"BFA",71.7
9,"BGD",47.7
9,"BGR",165.2
9,"BIH",475.3
9,"BLR",28.8
9,"BOL",913.8
9,"BRA",33262.8
9,"BTN",343.2
9,"CAF",62
9,"CAN",27812.3
9,"CHE",6131.1
9,"CHL",4274.5
9,"CHN",41238.7
9,"CHN-AN",72.8
9,"CHN-BE",69
9,"CHN-CH",58.1
9,"CHN-FU",51
9,"CHN-GA",5.9
9,"CHN-GD",26.2
9,"CHN-GU",72.8
9,"CHN-GX",50.5
9,"CHN-HA",20.4
9,"CHN-HB",56.3
9,"CHN-HE",20.9
9,"CHN-HJ",58.1
9,"CHN-HN",64.9
9,"CHN-HU",75.8
9,"CHN-JI",60.3
9,"CHN-JS",72.8
9,"CHN-JX",30.5
9,"CHN-LI",75.8
9,"CHN-NI",18.6
9,"CHN-QI",26.1
9,"CHN-SC",6.6
9,"CHN-SD",58.2
9,"CHN-SI",55.6
9,"CHN-SX",36.6
9,"CHN-TI",61.5
9,"CHN-WM",10.4
9,"CHN-XI",73.9
9,"CHN-YU",47.4
9,"CHN-ZH",14.3
9,"CIV",175.2
9,"CMR",282.3
9,"COD",320.5
9,"COG",181.4
9,"COL",607.9
9,"CRI",892.8
9,"CUB",2.3
9,"CZE",51.5
9,"DEU",1741.4
9,"DOM",99.7
9,"DZA",5.6
9,"ECU",386.9
9,"EGY",198
9,"ESP",2581.8
9,"ETH",369.7
9,"FIN",5059.7
9,"FJI",81.9
9,"FRA",14154.4
9,"GAB",162.3
9,"GBR",1366
9,"GEO",497.1
9,"GHA",132.5
9,"GIN",77.4
9,"GNQ",5.1
9,"GRC",240.4
9,"GTM",1196.3
9,"GUF",60.9
9,"HND",389.3
9,"HRV",662.2
9,"HUN",10.9
9,"IDN",1270.8
9,"IND",8013.5
9,"IND-EA",49.6
9,"IND-NE",21.7
9,"IND-NO",39.5
9,"IND-SO",8.4
9,"IND-WE",20.9
9,"IRL",77.6
9,"IRN",259.5
9,"IRQ",98.4
9,"ISL",1007.6
9,"ITA",1885.6
9,"JAM",147.6
9,"JOR",47.2
9,"JPN",1509.4
9,"KAZ",153.5
9,"KEN",407.3
9,"KGZ",299.4
9,"KHM",136.6
9,"KOR",243
9,"KOS",28.7
9,"LAO",793.5
9,"LBN",10.4
9,"LBR",3.5
9,"LKA",970.6
9,"LSO",62
9,"LTU",6.7
9,"LUX",0
9,"LVA",59.5
9,"MAR",162.2
9,"MDA",143
9,"MDG",386.8
9,"MEX",1645.2
9,"MKD",421.5
9,"MLI",67.7
9,"MMR",857.4
9,"MNE",28.9
9,"MOZ",213.3
9,"MRT",24.3
9,"MUS",88.3
9,"MWI",113.5
9,"MYS",453.3
9,"NAM",118.6
9,"NGA",96.6
9,"NIC",68.8
9,"NLD",38.2
9,"NOR",13775.6
9,"NPL",730.1
9,"NZL",1364.2
9,"PAK",598.3
9,"PAN",268.8
9,"PER",987.3
9,"PHL",425.3
9,"PNG",179.2
9,"POL",12.8
9,"PRK",315.1
9,"PRT",2207.2
9,"PRY",273.3
9,"ROU",283.6
9,"RUS",3347.7
9,"RUS-CE",16.1
9,"RUS-FE",20.9
9,"RUS-MV",44.5
9,"RUS-NW",10.7
9,"RUS-SI",47.8
9,"RUS-SO",41.9
9,"RUS-UR",41.9
9,"RWA",223.4
9,"SDN",341.1
9,"SEN",31.6
9,"SLE",42.8
9,"SLV",51.2
9,"SRB",248.4
9,"SVK",322.2
9,"SVN",180.8
9,"SWE",7949.7
9,"SWZ",108.2
9,"SYR",10.6
9,"TGO",5.9
9,"THA",97
9,"TJK",476.5
9,"TUN",102.5
9,"TUR",679.4
9,"TWN",217.9
9,"TZA",311.3
9,"UGA",386
9,"UKR",86.5
9,"URY",187.1
9,"USA",42830
9,"UZB",481.1
9,"VEN",557.6
9,"VNM",6418.5
9,"ZAF",72.7
9,"ZMB",327.8
9,"ZWE",128.6
10,"AFG",252.8
10,"AGO",421.9
10,"ALB",297
10,"ARG",2198.6
10,"ARM",107.7
10,"AUS",1142.4
10,"AUT",4239.2
10,"AZE",150.8
10,"BDI",201.8
10,"BEL",11.6
10,"BFA",75.9
10,"BGD",31.5
10,"BGR",223
10,"BIH",447.3
10,"BLR",33.7
10,"BOL",864.6
10,"BRA",34977.2
10,"BTN",372.9
10,"CAF",67
10,"CAN",31615.5
10,"CHE",6293.6
10,"CHL",4247.8
10,"CHN",42055.5
10,"CHN-AN",17.3
10,"CHN-BE",69.3
10,"CHN-CH",44.2
10,"CHN-FU",56.8
10,"CHN-GA",10.5
10,"CHN-GD",24.1
10,"CHN-GU",72.8
10,"CHN-GX",48.8
10,"CHN-HA",20.6
10,"CHN-HB",75.8
10,"CHN-HE",4.5
10,"CHN-HJ",43.8
10,"CHN-HN",69.3
10,"CHN-HU",36.3
10,"CHN-JI",62.9
10,"CHN-JS",22.4
10,"CHN-JX",34.5
10,"CHN-LI",55
10,"CHN-NI",31.5
10,"CHN-QI",54.1
10,"CHN-SC",17.2
10,"CHN-SD",67
10,"CHN-SI",37.8
10,"CHN-SX",29.7
10,"CHN-TI",75.8
10,"CHN-WM",31.2
10,"CHN-XI",43.7
10,"CHN-YU",61.8
10,"CHN-ZH",8.3
10,"CIV",164.3
10,"CMR",279
10,"COD",428.1
10,"COG",202.3
10,"COL",648.9
10,"CRI",879.7
10,"CUB",4.3
10,"CZE",46.7
10,"DEU",1815
10,"DOM",109
10,"DZA",8
10,"ECU",508.1
10,"EGY",248
10,"ESP",2458.6
10,"ETH",476
10,"FIN",5631.6
10,"FJI",101.1
10,"FRA",13555.7
10,"GAB",157.3
10,"GBR",1253.2
10,"GEO",606.8
10,"GHA",112.3
10,"GIN",130.1
10,"GNQ",10.2
10,"GRC",275.1
10,"GTM",1165.7
10,"GUF",69.4
10,"HND",496.1
10,"HRV",758.2
10,"HUN",32.2
10,"IDN",1141.2
10,"IND",7788.7
10,"IND-EA",49.6
10,"IND-NE",22.5
10,"IND-NO",51.8
10,"IND-SO",8.9
10,"IND-WE",36.9
10,"IRL",79.1
10,"IRN",272.8
10,"IRQ",79.7
10,"ISL",1068.4
10,"ITA",1923.6
10,"JAM",186.5
10,"JOR",49.6
10,"JPN",1677.6
10,"KAZ",125.8
10,"KEN",458.4
10,"KGZ",266.6
10,"KHM",140.2
10,"KOR",259.5
10,"KOS",26.4
10,"LAO",856
10,"LBN",13
10,"LBR",5.2
10,"LKA",1039.6
10,"LSO",67
10,"LTU",11.9
10,"LUX",0
10,"LVA",53.5
10,"MAR",178.1
10,"MDA",133.7
10,"MDG",385.9
10,"MEX",1709.6
10,"MKD",438.2
10,"MLI",72.7
10,"MMR",812.7
10,"MNE",28.8
10,"MOZ",206.3
10,"MRT",14.6
10,"MUS",88.7
10,"MWI",125.1
10,"MYS",364.2
10,"NAM",101.8
10,"NGA",112.8
10,"NIC",78
10,"NLD",32.2
10,"NOR",15156
10,"NPL",673
10,"NZL",1488.1
10,"PAK",538.3
10,"PAN",347.9
10,"PER",1058
10,"PHL",442.4
10,"PNG",211
10,"POL",11.5
10,"PRK",394.8
10,"PRT",2332.3
10,"PRY",268.5
10,"ROU",347.6
10,"RUS",3754.6
10,"RUS-CE",28.7
10,"RUS-FE",48.1
10,"RUS-MV",32.4
10,"RUS-NW",8.8
10,"RUS-SI",62.5
10,"RUS-SO",46.9
10,"RUS-UR",46.9
10,"RWA",164.3
10,"SDN",389.2
10,"SEN",48.3
10,"SLE",23.4
10,"SLV",82.6
10,"SRB",232.6
10,"SVK",309.5
10,"SVN",171.6
10,"SWE",7889.3
10,"SWZ",142.5
10,"SYR",9.4
10,"TGO",5.8
10,"THA",115.3
10,"TJK",451.9
10,"TUN",91.4
10,"TUR",716.7
10,"TWN",235.1
10,"TZA",341.7
10,"UGA",421.4
10,"UKR",68.1
10,"URY",215.6
10,"USA",44379.5
10,"UZB",505.3
10,"VEN",552.4
10,"VNM",7163.4
10,"ZAF",72.5
10,"ZMB",360.6
10,"ZWE",126.5
11,"AFG",214.6
11,"AGO",430
11,"ALB",277.5
11,"ARG",1842
11,"ARM",72.3
11,"AUS",1051.1
11,"AUT",4098.2
11,"AZE",116.2
11,"BDI",202.5
11,"BEL",10
11,"BFA",75.9
11,"BGD",8.1
11,"BGR",284.8
11,"BIH",392.6
11,"BLR",41.4
11,"BOL",812.1
11,"BRA",33613
11,"BTN",376.4
11,"CAF",67.3
11,"CAN",31453.3
11,"CHE",5776.6
11,"CHL",3995.4
11,"CHN",40465.2
11,"CHN-AN",7.3
11,"CHN-BE",66.5
11,"CHN-CH",48.6
11,"CHN-FU",57.5
11,"CHN-GA",37.9
11,"CHN-GD",34.5
11,"CHN-GU",63.2
11,"CHN-GX",41.3
11,"CHN-HA",38
11,"CHN-HB",75.8
11,"CHN-HE",4.3
11,"CHN-HJ",45.9
11,"CHN-HN",67.3
11,"CHN-HU",20
11,"CHN-JI",34.4
11,"CHN-JS",7.7
11,"CHN-JX",50.9
11,"CHN-LI",18.4
11,"CHN-NI",63
11,"CHN-QI",54.1
11,"CHN-SC",54.1
11,"CHN-SD",35.3
11,"CHN-SI",13.9
11,"CHN-SX",12.8
11,"CHN-TI",75.8
11,"CHN-WM",61
11,"CHN-XI",32.7
11,"CHN-YU",45.7
11,"CHN-ZH",12.8
11,"CIV",122.7
11,"CMR",292.8
11,"COD",688.7
11,"COG",238.8
11,"COL",676.8
11,"CRI",844
11,"CUB",15.2
11,"CZE",64.7
11,"DEU",1861.7
11,"DOM",127.2
11,"DZA",10.2
11,"ECU",599.5
11,"EGY",280.7
11,"ESP",2278.8
11,"ETH",616.7
11,"FIN",6202.4
11,"FJI",103.6
11,"FRA",11750.2
11,"GAB",90
11,"GBR",1098.6
11,"GEO",657.1
11,"GHA",99.4
11,"GIN",196
11,"GNQ",25.9
11,"GRC",380.2
11,"GTM",1411
11,"GUF",80
11,"HND",621.2
11,"HRV",784
11,"HUN",73.8
11,"IDN",871.5
11,"IND",6938.7
11,"IND-EA",40.6
11,"IND-NE",26.9
11,"IND-NO",50
11,"IND-SO",14.7
11,"IND-WE",57.1
11,"IRL",64.1
11,"IRN",290.3
11,"IRQ",65.5
11,"ISL",1099.7
11,"ITA",1743
11,"JAM",227.1
11,"JOR",70.6
11,"JPN",1854.1
11,"KAZ",170.5
11,"KEN",496.1
11,"KGZ",248.6
11,"KHM",127.9
11,"KOR",281.1
11,"KOS",36
11,"LAO",837.3
11,"LBN",15.4
11,"LBR",6.3
11,"LKA",937.7
11,"LSO",67.3
11,"LTU",26
11,"LUX",0
11,"LVA",36.3
11,"MAR",211.7
11,"MDA",84.6
11,"MDG",373.3
11,"MEX",1803.8
11,"MKD",420.8
11,"MLI",80.9
11,"MMR",536.9
11,"MNE",36.9
11,"MOZ",212.6
11,"MRT",9.1
11,"MUS",110.8
11,"MWI",159
11,"MYS",323.2
11,"NAM",70.5
11,"NGA",146.6
11,"NIC",105.8
11,"NLD",33.9
11,"NOR",15180.5
11,"NPL",602.8
11,"NZL",1508.2
11,"PAK",456.5
11,"PAN",392.3
11,"PER",878.9
11,"PHL",429.9
11,"PNG",218.4
11,"POL",11.8
11,"PRK",451.1
11,"PRT",2246.1
11,"PRY",264.8
11,"ROU",375.2
11,"RUS",3801.8
11,"RUS-CE",59.5
11,"RUS-FE",52.1
11,"RUS-MV",16.9
11,"RUS-NW",10.1
11,"RUS-SI",60.6
11,"RUS-SO",47.1
11,"RUS-UR",47.1
11,"RWA",175.2
11,"SDN",346.9
11,"SEN",48.3
11,"SLE",7.4
11,"SLV",213.7
11,"SRB",191.1
11,"SVK",306.7
11,"SVN",189.1
11,"SWE",8130.4
11,"SWZ",188.4
11,"SYR",9
11,"TGO",11.5
11,"THA",142.2
11,"TJK",464.3
11,"TUN",86.5
11,"TUR",751.9
11,"TWN",157.4
11,"TZA",275.7
11,"UGA",386.4
11,"UKR",55.8
11,"URY",283
11,"USA",44781.7
11,"UZB",502.3
11,"VEN",571.8
11,"VNM",7549.1
11,"ZAF",57
11,"ZMB",419.7
11,"ZWE",126
12,"AFG",183
12,"AGO",395
12,"ALB",227.7
12,"ARG",1607.2
12,"ARM",46.2
12,"AUS",1013
12,"AUT",3878.3
12,"AZE",95.8
12,"BDI",200
12,"BEL",8.9
12,"BFA",65.6
12,"BGD",5.2
12,"BGR",298.3
12,"BIH",362.2
12,"BLR",41.4
12,"BOL",785.1
12,"BRA",32393
12,"BTN",395.7
12,"CAF",76.3
12,"CAN",25234.4
12,"CHE",5181.7
12,"CHL",3697.3
12,"CHN",36901.4
12,"CHN-AN",9.3
12,"CHN-BE",15.8
12,"CHN-CH",31.7
12,"CHN-FU",68.5
12,"CHN-GA",54.1
12,"CHN-GD",54.1
12,"CHN-GU",59.6
12,"CHN-GX",20.9
12,"CHN-HA",54.1
12,"CHN-HB",35.7
12,"CHN-HE",2.3
12,"CHN-HJ",28.7
12,"CHN-HN",13.9
12,"CHN-HU",10
12,"CHN-JI",20.7
12,"CHN-JS",7.3
12,"CHN-JX",54.1
12,"CHN-LI",10.7
12,"CHN-NI",72.8
12,"CHN-QI",21.9
12,"CHN-SC",54.1
12,"CHN-SD",19.8
12,"CHN-SI",7.5
12,"CHN-SX",8.2
12,"CHN-TI",28.4
12,"CHN-WM",61
12,"CHN-XI",31.7
12,"CHN-YU",21.5
12,"CHN-ZH",14.3
12,"CIV",81.1
12,"CMR",283.3
12,"COD",803.3
12,"COG",262.3
12,"COL",600.7
12,"CRI",811.3
12,"CUB",18.9
12,"CZE",65.5
12,"DEU",1647.2
12,"DOM",120.5
12,"DZA",12
12,"ECU",574.5
12,"EGY",234.2
12,"ESP",2015.4
12,"ETH",631.2
12,"FIN",5980.1
12,"FJI",91.5
12,"FRA",10345.2
12,"GAB",73.2
12,"GBR",992.8
12,"GEO",698
12,"GHA",105.5
12,"GIN",208.2
12,"GNQ",33.5
12,"GRC",366.7
12,"GTM",1513.4
12,"GUF",80
12,"HND",627.2
12,"HRV",711.9
12,"HUN",73.8
12,"IDN",723.3
12,"IND",6357
12,"IND-EA",41.1
12,"IND-NE",42.7
12,"IND-NO",43.1
12,"IND-SO",18.5
12,"IND-WE",57.1
12,"IRL",56.7
12,"IRN",273
12,"IRQ",69.4
12,"ISL",1130.6
12,"ITA",1576.6
12,"JAM",183.6
12,"JOR",41.8
12,"JPN",1940.6
12,"KAZ",175.1
12,"KEN",554.6
12,"KGZ",231.9
12,"KHM",126.7
12,"KOR",271.1
12,"KOS",40.9
12,"LAO",785.9
12,"LBN",23.1
12,"LBR",3.4
12,"LKA",924.8
12,"LSO",76.3
12,"LTU",30.3
12,"LUX",0
12,"LVA",40.3
12,"MAR",176.6
12,"MDA",77.2
12,"MDG",383.9
12,"MEX",1816
12,"MKD",342.8
12,"MLI",92.6
12,"MMR",459
12,"MNE",46.8
12,"MOZ",202.5
12,"MRT",9.4
12,"MUS",81
12,"MWI",151
12,"MYS",315
12,"NAM",54.5
12,"NGA",153.8
12,"NIC",90.5
12,"NLD",7.6
12,"NOR",14676
12,"NPL",558.2
12,"NZL",1433.5
12,"PAK",405.2
12,"PAN",475.6
12,"PER",827.7
12,"PHL",335.6
12,"PNG",245.5
12,"POL",9.6
12,"PRK",405.7
12,"PRT",2026.1
12,"PRY",280.3
12,"ROU",358.5
12,"RUS",3608.5
12,"RUS-CE",59.8
12,"RUS-FE",44.3
12,"RUS-MV",35
12,"RUS-NW",12.8
12,"RUS-SI",51.6
12,"RUS-SO",56.1
12,"RUS-UR",56.1
12,"RWA",209.2
12,"SDN",324.8
12,"SEN",19.5
12,"SLE",6.2
12,"SLV",197.7
12,"SRB",178.2
12,"SVK",297.3
12,"SVN",117
12,"SWE",8040.7
12,"SWZ",201.8
12,"SYR",10.3
12,"TGO",16.1
12,"THA",138.1
12,"TJK",486.3
12,"TUN",75
12,"TUR",722.8
12,"TWN",144.9
12,"TZA",223.8
12,"UGA",349.7
12,"UKR",42.3
12,"URY",289.3
12,"USA",42654.5
12,"UZB",491.5
12,"VEN",550.5
12,"VNM",7080.3
12,"ZAF",56.6
12,"ZMB",443.4
12,"ZWE",122.3
